FEATURE_ID,FEATURE_NA,LATITUDE,LONGITUDE,OID_,FEATURE__1,FEATURE__2,FEATURE_CL,STATE_ALPH,STATE_NUME,COUNTY_NAM,COUNTY_NUM,PRIMARY_LA,PRIMARY_LO,PRIMARY__1,PRIMARY__2,SOURCE_LAT,SOURCE_LON,SOURCE_L_1,SOURCE_L_2,ELEVATION,MAP_NAME
      913635.000000,La Jara Wash,          36.821395,        -107.434215,506,913635,La Jara Wash,Arroyo,NM,35,Rio Arrib,39,364917N,1072603W,                 37,               -107,364623N,1072241W,36.77306,-107.378,1865,Gomez Ran
      918027.000000,Arroyo de la Ca?da Ancha,          35.996135,        -105.941965,507,918027,Arroyo de la Ca?da Anch,Arroyo,NM,35,Santa Fe,49,355946N,1055631W,                 36,               -106,360125N,1055223W,36.02364,-105.873,1845,Cundiyo
      918028.000000,Arroyo de la Morada,          35.997524,        -105.989189,508,918028,Arroyo de la Morada,Arroyo,NM,35,Santa Fe,49,355951N,1055921W,                 36,               -106,360237N,1055902W,36.04363,-105.984,1782,Cundiyo
      918029.000000,Arroyo de la Piedra,          35.695308,        -105.935855,509,918029,Arroyo de la Piedra,Arroyo,NM,35,Santa Fe,49,354143N,1055609W,                 36,               -106,354315N,1055334W,35.72083,-105.893,2140,Santa Fe
      918030.000000,Arroyo de las Trampas,          35.662808,        -106.055856,510,918030,Arroyo de las Trampas,Arroyo,NM,35,Santa Fe,49,353946N,1060321W,                 36,               -106,354217N,1055725W,35.70475,-105.957,1960,Agua Fria
      918031.000000,Arroyo de los Chamisos,          35.586422,        -106.095578,511,918031,Arroyo de los Chamisos,Arroyo,NM,35,Santa Fe,49,353511N,1060544W,                 36,               -106,353843N,1055333W,35.64531,-105.893,1862,Turquoise
      918032.000000,Arroyo de los Frijoles,          35.655309,        -106.085301,512,918032,Arroyo de los Frijoles,Arroyo,NM,35,Santa Fe,49,353919N,1060507W,                 36,               -106,354305N,1055701W,35.71809,-105.95,1927,Agua Fria
      918033.000000,Arroyo de los Guardunos,          35.892248,        -105.983356,513,918033,Arroyo de los Guardunos,Arroyo,NM,35,Santa Fe,49,355332N,1055900W,                 36,               -106,355406N,1055502W,35.90167,-105.917,1823,Cundiyo
      918034.000000,Arroyo de los Lovatos,          35.693086,        -105.941132,514,918034,Arroyo de los Lovatos,Arroyo,NM,35,Santa Fe,49,354135N,1055628W,                 36,               -106,354216N,1055616W,35.70444,-105.938,2128,Santa Fe
      918035.000000,Arroyo de los Tanques,          35.576978,        -106.089189,515,918035,Arroyo de los Tanques,Arroyo,NM,35,Santa Fe,49,353437N,1060521W,                 36,               -106,353509N,1060423W,35.58583,-106.073,1869,Turquoise
      918036.000000,Arroyo de Guachupangue,          35.984190,        -106.076690,516,918036,Arroyo de Guachupangue,Arroyo,NM,35,Rio Arrib,39,355903N,1060436W,                 36,               -106,355922N,1060919W,35.98947,-106.155,1701,Espanola
      918037.000000,Arroyo de Quarteles,          35.991413,        -106.007800,517,918037,Arroyo de Quarteles,Arroyo,NM,35,Santa Fe,49,355929N,1060028W,                 36,               -106,360233N,1055934W,36.04252,-105.993,1763,Espanola
      918038.000000,Arroyo del Coyote,          35.024493,        -106.555856,518,918038,Arroyo del Coyote,Arroyo,NM,35,Bernalill,1,350128N,1063321W,                 35,               -107,350020N,1062610W,35.0056,-106.436,1602,Albuquerq
      918039.000000,Arroyo del Embudo,          35.110046,        -106.627803,519,918039,Arroyo del Embudo,Arroyo,NM,35,Bernalill,1,350636N,1063740W,                 35,               -107,350733N,1062607W,35.12588,-106.435,1537,Albuquerq
      918040.000000,Arroyo del Gaucho,          36.011967,        -106.086412,520,918040,Arroyo del Gaucho,Arroyo,NM,35,Rio Arrib,39,360043N,1060511W,                 36,               -106,355945N,1061214W,35.99586,-106.204,1723,San Juan
      918041.000000,Arroyo del Llano,          35.984746,        -106.028634,521,918041,Arroyo del Llano,Arroyo,NM,35,Santa Fe,49,355905N,1060143W,                 36,               -106,360217N,1060027W,36.03808,-106.008,1740,Espanola
      918042.000000,Arroyo del Rancho,          35.893358,        -106.083079,522,918042,Arroyo del Rancho,Arroyo,NM,35,Santa Fe,49,355336N,1060459W,                 36,               -106,354937N,1060407W,35.82697,-106.069,1719,Espanola
      918043.000000,Arroyo del Rosario,          35.692530,        -105.945577,523,918043,Arroyo del Rosario,Arroyo,NM,35,Santa Fe,49,354133N,1055644W,                 36,               -106,354232N,1055619W,35.70889,-105.939,2120,Santa Fe
      918044.000000,Arroyo las Jollas,          35.898359,        -106.029467,524,918044,Arroyo las Jollas,Arroyo,NM,35,Santa Fe,49,355354N,1060146W,                 36,               -106,355521N,1060143W,35.9225,-106.029,1768,Espanola
      918045.000000,Arroyo los Barrancos,          35.938635,        -106.090579,525,918045,Arroyo los Barrancos,Arroyo,NM,35,Santa Fe,49,355619N,1060526W,                 36,               -106,355448N,1060256W,35.91333,-106.049,1694,Espanola
      918047.000000,Arroyo Arenoso,          35.481422,        -106.673643,526,918047,Arroyo Arenoso,Arroyo,NM,35,Sandoval,43,352853N,1064025W,                 35,               -107,353451N,1063637W,35.58086,-106.61,1628,Bernalill
      918048.000000,Arroyo Barranca,          35.695308,        -105.935855,527,918048,Arroyo Barranca,Arroyo,NM,35,Santa Fe,49,354143N,1055609W,                 36,               -106,354321N,1055511W,35.7225,-105.92,2140,Santa Fe
      918049.000000,Arroyo Calabasas,          35.610032,        -106.117801,528,918049,Arroyo Calabasas,Arroyo,NM,35,Santa Fe,49,353636N,1060704W,                 36,               -106,354413N,1055803W,35.73697,-105.968,1878,Turquoise
      918050.000000,Arroyo Chamisa,          35.501421,        -106.721422,529,918050,Arroyo Chamisa,Arroyo,NM,35,Sandoval,43,353005N,1064317W,                 36,               -107,353624N,1063918W,35.60667,-106.655,1641,Jemez Pue
      918051.000000,Arroyo Colorado,          35.635031,        -106.234191,530,918051,Arroyo Colorado,Arroyo,NM,35,Santa Fe,49,353806N,1061403W,                 36,               -106,353955N,1061341W,35.66528,-106.228,1929,Montoso P
      918052.000000,Arroyo Cuma,          35.807250,        -105.977800,531,918052,Arroyo Cuma,Arroyo,NM,35,Santa Fe,49,354826N,1055840W,                 36,               -106,354401N,1055652W,35.73364,-105.948,1924,Tesuque
      918053.000000,Arroyo Cuyamungue,          35.882526,        -106.017801,532,918053,Arroyo Cuyamungue,Arroyo,NM,35,Santa Fe,49,355257N,1060104W,                 36,               -106,354957N,1055702W,35.83253,-105.951,1789,Espanola
      918054.000000,Arroyo Destierro,          35.898637,        -106.026134,533,918054,Arroyo Destierro,Arroyo,NM,35,Santa Fe,49,355355N,1060134W,                 36,               -106,355518N,1060040W,35.92167,-106.011,1774,Espanola
      918055.000000,Arroyo Eighteen,          35.715028,        -106.256415,534,918055,Arroyo Eighteen,Arroyo,NM,35,Sandoval,43,354254N,1061523W,                 36,               -106,354148N,1061041W,35.6967,-106.178,1724,Cochiti D
      918056.000000,Arroyo Gallinas,          35.678086,        -106.008634,535,918056,Arroyo Gallinas,Arroyo,NM,35,Santa Fe,49,354041N,1060031W,                 36,               -106,354152N,1055846W,35.69781,-105.979,2041,Agua Fria
      918057.000000,Arroyo Gigante,          35.890581,        -106.060301,536,918057,Arroyo Gigante,Arroyo,NM,35,Santa Fe,49,355326N,1060337W,                 36,               -106,355433N,1060254W,35.90917,-106.048,1736,Espanola
      918058.000000,Arroyo Hondo,          35.575589,        -106.106411,537,918058,Arroyo Hondo,Arroyo,NM,35,Santa Fe,49,353432N,1060623W,                 36,               -106,354005N,1055034W,35.66809,-105.843,1835,Turquoise
      918059.000000,Arroyo Jacona,          35.888914,        -106.052801,538,918059,Arroyo Jacona,Arroyo,NM,35,Santa Fe,49,355320N,1060310W,                 36,               -106,355118N,1060152W,35.85503,-106.031,1744,Espanola
      918060.000000,Arroyo Madrid,          35.938635,        -106.090579,539,918060,Arroyo Madrid,Arroyo,NM,35,Rio Arrib,39,355619N,1060526W,                 36,               -106,355507N,1060227W,35.91861,-106.041,1694,Espanola
      918061.000000,Arroyo Manuela,          35.892803,        -106.076413,540,918061,Arroyo Manuela,Arroyo,NM,35,Santa Fe,49,355334N,1060435W,                 36,               -106,355235N,1060422W,35.87639,-106.073,1725,Espanola
      918062.000000,Arroyo Mascaras,          35.688642,        -105.955022,541,918062,Arroyo Mascaras,Arroyo,NM,35,Santa Fe,49,354119N,1055718W,                 36,               -106,354143N,1055607W,35.69528,-105.935,2101,Santa Fe
      918063.000000,Arroyo Montoso,          35.721695,        -106.271693,542,918063,Arroyo Montoso,Arroyo,NM,35,Sandoval,43,354318N,1061618W,                 36,               -106,354359N,1061321W,35.73308,-106.223,1626,Cochiti D
      918064.000000,Arroyo Ranchito,          35.698642,        -105.930299,543,918064,Arroyo Ranchito,Arroyo,NM,35,Santa Fe,49,354155N,1055549W,                 36,               -106,354315N,1055505W,35.72083,-105.918,2162,Santa Fe
      918065.000000,Arroyo Saiz,          35.686142,        -105.928354,544,918065,Arroyo Saiz,Arroyo,NM,35,Santa Fe,49,354110N,1055542W,                 36,               -106,354140N,1055447W,35.69444,-105.913,2152,Santa Fe
      918066.000000,Arroyo San Antonio,          35.677253,        -105.930854,545,918066,Arroyo San Antonio,Arroyo,NM,35,Santa Fe,49,354038N,1055551W,                 36,               -106,354018N,1055525W,35.67167,-105.924,2159,Santa Fe
      918067.000000,Arroyo Seco,          35.963079,        -106.074468,546,918067,Arroyo Seco,Arroyo,NM,35,Rio Arrib,39,355747N,1060428W,                 36,               -106,355723N,1055731W,35.95641,-105.959,1695,Espanola
      918068.000000,Arroyo Seco,          35.696975,        -105.957799,547,918068,Arroyo Seco,Arroyo,NM,35,Santa Fe,49,354149N,1055728W,                 36,               -106,354211N,1055721W,35.70306,-105.956,2128,Santa Fe
      918069.000000,Arroyo Tenorio,          35.676698,        -105.934743,548,918069,Arroyo Tenorio,Arroyo,NM,35,Santa Fe,49,354036N,1055605W,                 36,               -106,354010N,1055507W,35.66944,-105.919,2154,Santa Fe
      918070.000000,Arroyo Tetilla,          35.635031,        -106.234191,549,918070,Arroyo Tetilla,Arroyo,NM,35,Santa Fe,49,353806N,1061403W,                 36,               -106,354122N,1060928W,35.68944,-106.158,1929,Montoso P
      918071.000000,Arroyo Tierra Blanca,          35.678642,        -105.924465,550,918071,Arroyo Tierra Blanca,Arroyo,NM,35,Santa Fe,49,354043N,1055528W,                 36,               -106,354014N,1055507W,35.67056,-105.919,2168,Santa Fe
      918072.000000,Arroyo Torreon,          35.683920,        -105.970577,551,918072,Arroyo Torreon,Arroyo,NM,35,Santa Fe,49,354102N,1055814W,                 36,               -106,354205N,1055737W,35.70139,-105.96,2078,Santa Fe
      918073.000000,Arroyo Yupa,          35.545312,        -106.143912,552,918073,Arroyo Yupa,Arroyo,NM,35,Santa Fe,49,353243N,1060838W,                 36,               -106,353021N,1060750W,35.50583,-106.131,1797,Tetilla P
      918088.000000,Calabasa Arroyo,          35.777805,        -106.118636,553,918088,Calabasa Arroyo,Arroyo,NM,35,Santa Fe,49,354640N,1060707W,                 36,               -106,354738N,1060200W,35.79389,-106.033,1833,Horcado R
      918191.000000,Gallina Arroyo,          35.459759,        -106.088911,554,918191,Gallina Arroyo,Arroyo,NM,35,Santa Fe,49,352735N,1060520W,                 35,               -106,353352N,1055819W,35.56448,-105.972,1799,Picture R
      918204.000000,Jacona Ranch Arroyo,          35.890581,        -106.070301,555,918204,Jacona Ranch Arroyo,Arroyo,NM,35,Santa Fe,49,355326N,1060413W,                 36,               -106,355148N,1060358W,35.86336,-106.066,1730,Espanola
      918438.000000,Nogal Arroyo,          33.672296,        -105.824432,556,918438,Nogal Arroyo,Arroyo,NM,35,Lincoln,27,334020N,1054928W,                 34,               -106,333734N,1054508W,33.62611,-105.752,1687,Carrizozo
      918457.000000,Harkey Draw,          33.517019,        -106.153055,557,918457,Harkey Draw,Arroyo,NM,35,Lincoln,27,333101N,1060911W,                 34,               -106,333240N,1054903W,33.54452,-105.817,1387,Bull Gap
      923679.000000,San Jose Arroyo,          33.443681,        -107.158087,558,923679,San Jose Arroyo,Arroyo,NM,35,Sierra,51,332637N,1070929W,                 33,               -107,333229N,1072402W,33.54146,-107.401,1347,Romero Ca
      928815.000000,Santa Cruz Arroyo,          35.623364,        -106.301415,559,928815,Santa Cruz Arroyo,Arroyo,NM,35,Sandoval,43,353724N,1061805W,                 36,               -106,353839N,1061634W,35.6442,-106.276,1627,Santo Dom
      929138.000000,Humphery Canyon,          32.100111,        -105.049401,560,929138,Humphery Canyon,Arroyo,NM,35,Otero,35,320600N,1050258W,                 32,               -105,320524N,1050018W,32.09,-105.005,1128,Cienega S
      929144.000000,Skunk Canyon Draw,          32.782046,        -105.330535,561,929144,Skunk Canyon Draw,Arroyo,NM,35,Otero,35,324655N,1051950W,                 33,               -105,324800N,1052136W,32.8,-105.36,1894,Robertson
      929248.000000,Wildcat Draw,          32.432876,        -105.767477,562,929248,Wildcat Draw,Arroyo,NM,35,Otero,35,322558N,1054603W,                 32,               -106,322750N,1054458W,32.46399,-105.749,1458,Otero Mes
      929256.000000,George Draw,          32.958995,        -104.723305,563,929256,George Draw,Arroyo,NM,35,Eddy,15,325732N,1044324W,                 33,               -105,324055N,1044118W,32.68205,-104.688,1189,Hope NW
      929258.000000,El Paso Draw,          32.422044,        -105.741365,564,929258,El Paso Draw,Arroyo,NM,35,Otero,35,322519N,1054429W,                 32,               -106,322819N,1054816W,32.47204,-105.804,1458,El Paso D
      929463.000000,Kirkendell Draw,          32.304002,        -104.457454,565,929463,Kirkendell Draw,Arroyo,NM,35,Eddy,15,321814N,1042727W,                 32,               -104,321803N,1042555W,32.30083,-104.432,1161,Carnero P
      929535.000000,Bear Track Canyon,          33.717004,        -108.087552,566,929535,Bear Track Canyon,Arroyo,NM,35,Catron,3,334301N,1080515W,                 34,               -108,334351N,1080419W,33.73083,-108.072,2405,Pelona Mo
      929537.000000,Little Knisley Canyon,          33.532845,        -107.705596,567,929537,Little Knisley Canyon,Arroyo,NM,35,Socorro,53,333158N,1074220W,                 34,               -108,333354N,1073842W,33.565,-107.645,2122,Wahoo Ran
      929554.000000,Shaw Canyon,          33.725060,        -108.044496,568,929554,Shaw Canyon,Arroyo,NM,35,Catron,3,334330N,1080240W,                 34,               -108,334720N,1080529W,33.78895,-108.091,2271,Pelona Mo
      929556.000000,Miner Canyon,          34.215909,        -105.384444,569,929556,Miner Canyon,Arroyo,NM,35,Lincoln,27,341257N,1052304W,                 34,               -105,341304N,1052627W,34.21778,-105.441,1844,Gallo Spr
      929663.000000,Knisely,          33.547011,        -107.740597,570,929663,Knisely,Arroyo,NM,35,Catron,3,333249N,1074426W,                 34,               -108,333430N,1073717W,33.57507,-107.621,2159,Wahoo Ran
